관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,설치년월,위도,경도
서울특별시 성동구청,서울특별시 성동구 아차산로15길 3 (성수2가),서울특별시 성동구 성수동2가 277-66,생활방범,3,2009-12,37.5432301,127.061931
서울특별시 성동구청,서울특별시 성동구 마조로 25 (행당동),서울특별시 성동구 행당동 6-2,교통단속,2,2008-11,37.558426,127.036103
서울특별시 성동구청,서울특별시 성동구 아차산로11길 18 (성수2가),서울특별시 성동구 성수동2가 277-25,생활방범,3,2009-12,37.545245,127.060038
서울특별시 성동구청,서울특별시 성동구 성수이로20길 57 (성수2가),서울특별시 성동구 성수동2가 276-8,생활방범,3,2009-12,37.5420198,127.062931
서울특별시 성동구청,서울특별시 성동구 연무장15길 11,서울특별시 성동구 성수동2가 273-11,생활방범,3,2009-12,37.542018,127.060184
서울특별시 성동구청,서울특별시 성동구 왕십리로11길 15 (성수1가),서울특별시 성동구 성수동1가 685-185,생활방범,3,2009-12,37.5487099,127.0426902
서울특별시 성동구청,서울특별시 성동구 왕십리로13나길 1 (성수1가),서울특별시 성동구 성수동1가 670-60,생활방범,3,2009-12,37.5498502,127.043201
서울특별시 성동구청,서울특별시 성동구 왕십리로 136 (성수1가),서울특별시 성동구 성수동1가 656-947,생활방범,3,2015-08,37.5496496,127.044569
서울특별시 성동구청,서울특별시 성동구 광나루로 138 (성수1가),서울특별시 성동구 성수동1가 656-611,생활방범,1,2009-12,37.551261,127.045404
서울특별시 성동구청,서울특별시 성동구 아차산로1길 19 (성수1가),서울특별시 성동구 성수동1가 656-526,생활방범,3,2009-12,37.549763,127.046272
서울특별시 성동구청,서울특별시 성동구 둘레13길 17,서울특별시 성동구 성수동2가 779-2,생활방범,3,2009-12,37.535954,127.053313
서울특별시 성동구청,서울특별시 성동구 둘레11길 18-1 (성수2가),서울특별시 성동구 성수동2가 472-2,생활방범,3,2009-12,37.537095,127.052582
서울특별시 성동구청,서울특별시 성동구 둘레9길 14 (성수2가),서울특별시 성동구 성수동2가 378-1,생활방범,3,2009-12,37.537253,127.050924
서울특별시 성동구청,서울특별시 성동구 성덕정11길 20-1 (성수2가),서울특별시 성동구 성수동2가 339-10,생활방범,1,2009-12,37.538998,127.053415
서울특별시 성동구청,서울특별시 성동구 뚝섬로11길 8 (성수2가),서울특별시 성동구 성수동2가 328-61,생활방범,3,2009-12,37.538897,127.056958
서울특별시 성동구청,서울특별시 성동구 성수이로7가길 15 (성수2가),서울특별시 성동구 성수동2가 321-66,생활방범,3,2009-12,37.5415201,127.055175
서울특별시 성동구청,서울특별시 성동구 천호대로 394 (용답동),서울특별시 성동구 용답동 229-6,교통단속,3,2010-01,37.561308,127.0625497
서울특별시 성동구청,서울특별시 성동구 천호대로 366 (용답동),서울특별시 성동구 용답동 228-1,교통단속,3,2010-01,37.561709,127.059484
서울특별시 성동구청,서울특별시 성동구 천호대로 328,서울특별시 성동구 용답동 5-3,교통단속,3,2010-01,37.564191,127.055839
서울특별시 성동구청,서울특별시 성동구 천호대로 262,서울특별시 성동구 용답동 111-7,교통단속,3,2010-01,37.568215,127.050353
서울특별시 성동구청,서울특별시 성동구 아차산로 96,서울특별시 성동구 성수동2가 314-40,교통단속,3,2010-01,37.544666,127.054952
서울특별시 성동구청,서울특별시 성동구 동일로 143 (성수동2가),서울특별시 성동구 성수동2가 279-50,교통단속,6,2010-01,37.545385,127.065362
서울특별시 성동구청,서울특별시 성동구 -,서울특별시 성동구 옥수동 401-1,교통단속,2,2010-01,37.540595,127.062045
서울특별시 성동구청,서울특별시 성동구 연무장길 89 (성수동2가),서울특별시 성동구 성수동2가 271-2,교통단속,6,2010-01,37.541078,127.059184
서울특별시 성동구청,서울특별시 성동구 연무장길 72,서울특별시 성동구 성수동2가 322-5,교통단속,1,2010-01,37.541747,127.051374
서울특별시 성동구청,서울특별시 성동구 연무장길 53 (성수동2가),서울특별시 성동구 성수동2가 315-57,교통단속,1,2010-01,37.542703,127.055423
서울특별시 성동구청,서울특별시 성동구 연무장길 31-2 (성수동2가),서울특별시 성동구 성수동2가 316-77,교통단속,3,2008-11,37.543193,127.053104
서울특별시 성동구청,서울특별시 성동구 연무장길 17 (성수동2가),서울특별시 성동구 성수동2가 302-36,교통단속,1,2008-11,37.543705,127.051451
서울특별시 성동구청,서울특별시 성동구 성수이로 134 (성수동2가),서울특별시 성동구 성수동2가 277-15,교통단속,3,2008-11,37.546745,127.058297
서울특별시 성동구청,서울특별시 성동구 성수이로 118 (성수동2가),서울특별시 성동구 성수동2가 277-17,교통단속,1,2008-11,37.545144,127.057828
서울특별시 성동구청,서울특별시 성동구 성수일로10길 32 (성수동2가),서울특별시 성동구 성수동2가 289-273,교통단속,1,2008-11,37.545908,127.053905
서울특별시 성동구청,서울특별시 성동구 광나루로2길 31 (성수동2가),서울특별시 성동구 성수동2가 299-37,교통단속,1,2008-11,37.5485502,127.0549699
서울특별시 성동구청,서울특별시 성동구 뚝섬로17길 3 (성수동2가),서울특별시 성동구 성수동2가 231-32,교통단속,3,2008-11,37.537845,127.059484
서울특별시 성동구청,서울특별시 성동구 상원길 58 (성수동1가),서울특별시 성동구 성수동1가 4-5,교통단속,6,2008-11,37.5490904,127.048192
서울특별시 성동구청,서울특별시 성동구 아차산로 33 (성수동1가),서울특별시 성동구 성수동1가 12-1,교통단속,1,2008-11,37.5471777,127.0483195
서울특별시 성동구청,서울특별시 성동구 성수일로 40 (성수동1가),서울특별시 성동구 성수동1가 14-77,교통단속,1,2008-11,37.543936,127.049687
서울특별시 성동구청,서울특별시 성동구 성수일로 40 (성수동1가),서울특별시 성동구 성수동1가 14-77,교통단속,3,2008-11,37.543936,127.049687
서울특별시 성동구청,서울특별시 성동구 성수일로 16 (성수동1가),서울특별시 성동구 성수동1가 72-83,교통단속,4,2008-11,37.541807,127.048826
서울특별시 성동구청,서울특별시 성동구 성수이로7길 34 (성수2가),서울특별시 성동구 성수동2가 321-17,생활방범,3,2009-12,37.542044,127.0537598
서울특별시 성동구청,서울특별시 성동구 둘레23길 12-6 (성수2가),서울특별시 성동구 성수동2가 216-8,생활방범,3,2009-12,37.535637,127.059014
서울특별시 성동구청,서울특별시 성동구 둘레19길 10-1,서울특별시 성동구 성수동2가 223-10,생활방범,3,2009-12,37.5352868,127.057891
서울특별시 성동구청,서울특별시 성동구 뚝섬로5길 17,서울특별시 성동구 성수동1가 714,생활방범,1,2009-12,37.541931,127.050516
서울특별시 성동구청,서울특별시 성동구 왕십리로2길 20 (성수1가),서울특별시 성동구 성수동1가 656-1212,생활방범,3,2009-12,37.542966,127.046971
서울특별시 성동구청,서울특별시 성동구 둘레7가길 21 (성수1가),서울특별시 성동구 성수동1가 369-7,생활방범,1,2009-12,37.536845,127.049766
서울특별시 성동구청,서울특별시 성동구 견인차량보관소 뒷편,서울특별시 성동구 금호동4가 1532-17,생활방범,1,2009-12,37.545581,127.025536
서울특별시 성동구청,서울특별시 성동구 동호로2길 23-1 (금호동4가),서울특별시 성동구 금호동4가 1359,생활방범,3,2009-12,37.547962,127.018646
서울특별시 성동구청,서울특별시 성동구 장터5가길 32 (금호동3가),서울특별시 성동구 금호동3가 502,생활방범,3,2009-12,37.549848,127.022674
서울특별시 성동구청,서울특별시 성동구 뚝섬로 338,서울특별시 성동구 성수동1가 72-130,생활방범,3,2015-09,37.540446,127.048443
서울특별시 성동구청,서울특별시 성동구 무수막3길 7-1 (금호동3가),서울특별시 성동구 금호동3가 122,생활방범,3,2009-12,37.549021,127.024591
서울특별시 성동구청,서울특별시 성동구 무수막길 66 (금호동2가),서울특별시 성동구 금호동2가 658,생활방범,4,2009-12,37.551789,127.021057
서울특별시 성동구청,서울특별시 성동구 무수막길 84 (금호동2가),서울특별시 성동구 금호동2가 522,생활방범,4,2009-12,37.553385,127.020588
서울특별시 성동구청,서울특별시 성동구 고산자로8길 11,서울특별시 성동구 행당동 141-8,교통단속,1,2008-11,37.557633,127.035123
서울특별시 성동구청,서울특별시 성동구 독서당로59가길 25-3(응봉동),서울특별시 성동구 응봉동 265-140,생활방범,3,2009-12,37.551995,127.029956
서울특별시 성동구청,서울특별시 성동구 금호로 176(금호동1가),서울특별시 성동구 금호동1가 91,생활방범,1,2009-12,37.556512,127.0200901
서울특별시 성동구청,서울특별시 성동구 행당로1길 12-1 (금호동1가),서울특별시 성동구 금호동1가 167-58,생활방범,3,2009-12,37.556591,127.0238603
서울특별시 성동구청,서울특별시 성동구 독서당로59다길 21 (응봉동),서울특별시 성동구 응봉동 265-78,생활방범,3,2009-12,37.552714,127.030701
서울특별시 성동구청,서울특별시 성동구 독서당로59나길 40 (응봉동),서울특별시 성동구 응봉동 264-90,생활방범,3,2009-12,37.553159,127.029796
서울특별시 성동구청,서울특별시 성동구 독서당로60길 6-1 (응봉동),서울특별시 성동구 응봉동 193-192,생활방범,3,2009-12,37.549346,127.030971
서울특별시 성동구청,서울특별시 성동구 독서당로62가길 33 (응봉동),서울특별시 성동구 응봉동 193-143,생활방범,3,2009-12,37.548927,127.033105
서울특별시 성동구청,서울특별시 성동구 고산자로8길 34 (행당동),서울특별시 성동구 행당동 135-2,생활방범,4,2009-12,37.558203,127.037517
서울특별시 성동구청,서울특별시 성동구 사근동2길 18 (사근동),서울특별시 성동구 사근동 312-20,생활방범,2,2015-08,37.559998,127.045569
서울특별시 성동구청,서울특별시 성동구 서울숲(서울숲 터널부근),서울특별시 성동구 성수동1가 685-87,교통단속,1,2008-11,37.541761,127.042605
서울특별시 성동구청,서울특별시 성동구 서울숲(서울숲 터널부근),서울특별시 성동구 성수동1가 685-87,교통단속,3,2008-11,37.541761,127.042605
서울특별시 성동구청,서울특별시 성동구 왕십리로 89,서울특별시 성동구 성수동1가 685-698,교통단속,3,2008-11,37.545386,127.044524
서울특별시 성동구청,서울특별시 성동구 광나루로 223 (송정동),서울특별시 성동구 송정동 81-20,교통단속,3,2008-11,37.550157,127.054963
서울특별시 성동구청,서울특별시 성동구 가람길 283 (용답동),서울특별시 성동구 용답동 238-11,교통단속,1,2008-11,37.5595498,127.069099
서울특별시 성동구청,서울특별시 성동구 자동차시장1길 63 (용답동),서울특별시 성동구 용답동 232-6,교통단속,2,2008-11,37.560781,127.064775
서울특별시 성동구청,서울특별시 성동구 자동차시장1길 63 (용답동),서울특별시 성동구 용답동 233-10,교통단속,1,2008-11,37.560781,127.064775
서울특별시 성동구청,서울특별시 성동구 성수일로8길 47 (성수동2가),서울특별시 성동구 성수동2가 300-6 건너,교통단속,1,2008-11,37.546097,127.055865
서울특별시 성동구청,서울특별시 성동구 고산자로 203 (행당동),서울특별시 성동구 행당동 319-9,교통단속,3,2008-11,37.557101,127.033989
서울특별시 성동구청,서울특별시 성동구 자동차시장1길 82,서울특별시 성동구 용답동 234-2,교통단속,4,2008-11,37.560173,127.066231
서울특별시 성동구청,서울특별시 성동구 마장로39가길 14,서울특별시 성동구 마장동 772-2,교통단속,1,2008-11,37.5662001,127.042368
서울특별시 성동구청,서울특별시 성동구 마장로 322 (마장동),서울특별시 성동구 마장동 781-1,교통단속,1,2008-11,37.567124,127.044937
서울특별시 성동구청,서울특별시 성동구 마장로 325 (마장동),서울특별시 성동구 마장동 767-41,교통단속,1,2008-11,37.567728,127.045023
서울특별시 성동구청,서울특별시 성동구 마장로35길 76,서울특별시 성동구 마장동 818,교통단속,3,2008-11,37.567159,127.044493
서울특별시 성동구청,서울특별시 성동구 고산자로 330 (마장동),서울특별시 성동구 마장동 520-10,교통단속,3,2008-11,37.568898,127.037688
서울특별시 성동구청,서울특별시 성동구 마조로 11,서울특별시 성동구 행당동 19-98,교통단속,3,2008-11,37.559107,127.041189
서울특별시 성동구청,서울특별시 성동구 행당로15길 2,서울특별시 성동구 행당동 317-72,교통단속,1,2008-11,37.558258,127.0319096
서울특별시 성동구청,서울특별시 성동구 행당로 75,서울특별시 성동구 행당동 347,교통단속,3,2008-11,37.557759,127.028742
서울특별시 성동구청,서울특별시 성동구 행당로 12 (금호동1가),서울특별시 성동구 금호동1가 444-6,교통단속,3,2008-11,37.554494,127.021475
서울특별시 성동구청,서울특별시 성동구 금호로 165,서울특별시 성동구 금호동2가 109,교통단속,3,2008-11,37.555461,127.019835
서울특별시 성동구청,서울특별시 성동구 마조로3가길 21 (행당동),서울특별시 성동구 행당동 19-60,생활방범,3,2009-12,37.559469,127.039958
서울특별시 성동구청,서울특별시 성동구 마조로3나길3 (사근동),서울특별시 성동구 사근동 19-114,생활방범,3,2009-12,37.558788,127.039272
서울특별시 성동구청,서울특별시 성동구 살곶이2길 27-10,서울특별시 성동구 사근동 226-5,생활방범,3,2009-12,37.563307,127.046409
서울특별시 성동구청,서울특별시 성동구 사근동12길 21 (사근동),서울특별시 성동구 사근동 186-4,생활방범,3,2009-12,37.559552,127.047409
서울특별시 성동구청,서울특별시 성동구 사근동길 56 (사근동),서울특별시 성동구 사근동 176-10,생활방범,3,2009-12,37.560721,127.047082
서울특별시 성동구청,서울특별시 성동구 성덕정9가길 13,서울특별시 성동구 성수동1가 277-1,생활방범,4,2014-10,37.539362,127.0513099
서울특별시 성동구청,서울특별시 성동구 행당로11길 20 (행당동),서울특별시 성동구 행당동 306-31,생활방범,3,2009-12,37.559049,127.030551
서울특별시 성동구청,서울특별시 성동구 행당로15길 6 (행당동),서울특별시 성동구 행당동 311-30,생활방범,2,2009-12,37.558489,127.031843
서울특별시 성동구청,서울특별시 성동구 청계천로10나길 75 (마장동),서울특별시 성동구 마장동 474-27,생활방범,3,2009-12,37.570252,127.037027
서울특별시 성동구청,서울특별시 성동구 왕십리로 291-1,서울특별시 성동구 행당동 267-18,생활방범,3,2015-09,37.560309,127.035998
서울특별시 성동구청,서울특별시 성동구 마장로23길 5 (홍익동),서울특별시 성동구 홍익동 40,생활방범,3,2009-12,37.567082,127.032048
서울특별시 성동구청,서울특별시 성동구 왕십리로28길 29 (홍익동),서울특별시 성동구 홍익동 344-1,생활방범,4,2009-12,37.5661504,127.0318596
서울특별시 성동구청,서울특별시 성동구 왕십리로24가길 22 (도선동),서울특별시 성동구 도선동 125,생활방범,3,2009-12,37.563771,127.034741
서울특별시 성동구청,서울특별시 성동구 입구,서울특별시 성동구 하왕십리동 1052-1,생활방범,3,2009-12,37.561924,127.026831
서울특별시 성동구청,서울특별시 성동구 왕십리로33길 9-1 (하왕십리동),서울특별시 성동구 하왕십리동 890-17,생활방범,3,2009-12,37.5639102,127.027118
서울특별시 성동구청,서울특별시 성동구 광나루로11길 18 (송정동),서울특별시 성동구 송정동 66-34,생활방범,3,2007-01,37.549405,127.066487
서울특별시 성동구청,서울특별시 성동구 광나루로11길 52-1,서울특별시 성동구 송정동 1-129,생활방범,3,2007-01,37.552193,127.068548
서울특별시 성동구청,서울특별시 성동구 성수일로12길 15 (성수2가),서울특별시 성동구 성수동2가 299-151,생활방범,1,2007-01,37.548642,127.052928
서울특별시 성동구청,서울특별시 성동구 아차산로7길 24 (성수2가),서울특별시 성동구 성수동2가 289-262,생활방범,1,2007-01,37.547141,127.055103
서울특별시 성동구청,서울특별시 성동구 둘레15길 13 (성수2가),서울특별시 성동구 성수동2가 655,생활방범,1,2007-01,37.535978,127.0554703
서울특별시 성동구청,서울특별시 성동구 뚝섬로17길 29 (성수2가),서울특별시 성동구 성수동2가 255-1,생활방범,1,2007-01,37.540123,127.060363
서울특별시 성동구청,서울특별시 성동구 뚝섬로 447 (성수2가),서울특별시 성동구 성수동2가 231-1,생활방범,2,2007-01,37.537994,127.060389
서울특별시 성동구청,서울특별시 성동구 마장로 284,서울특별시 성동구 마장동 774-2,교통단속,1,2008-11,37.564767,127.041337
서울특별시 성동구청,서울특별시 성동구 독서당로 297-1,서울특별시 성동구 금호동3가 411-2,교통단속,4,2008-11,37.548322,127.022145
서울특별시 성동구청,서울특별시 성동구 독서당로 282-1 (금호동4가),서울특별시 성동구 금호동4가 610,교통단속,3,2008-11,37.547377,127.0206296
서울특별시 성동구청,서울특별시 성동구 독서당로 312 (금호동4가),서울특별시 성동구 금호동4가 535,교통단속,3,2008-11,37.547999,127.023297
서울특별시 성동구청,서울특별시 성동구 금호로 20,서울특별시 성동구 금호동4가 201-3,교통단속,3,2008-11,37.545745,127.024916
서울특별시 성동구청,서울특별시 성동구 독서당로 187 (옥수동),서울특별시 성동구 옥수동 428,교통단속,3,2008-11,37.542424,127.012417
서울특별시 성동구청,서울특별시 성동구 한림말1길 10 (옥수동),서울특별시 성동구 옥수동 365-21,교통단속,3,2008-11,37.542145,127.016571
서울특별시 성동구청,서울특별시 성동구 연무장7가길 5 (성수동2가),서울특별시 성동구 성수동2가 315-35,차량방범,1,2008-01,37.543152,127.054953
서울특별시 성동구청,서울특별시 성동구 살곶이4길 9 (행당동),서울특별시 성동구 행당동 37-74,차량방범,1,2008-01,37.556381,127.041856
서울특별시 성동구청,서울특별시 성동구 살곶이6길 4 (행당동),서울특별시 성동구 행당동 37-57,차량방범,1,2008-01,37.5568404,127.0410696
서울특별시 성동구청,서울특별시 성동구 살곶이8길 16 (행당동),서울특별시 성동구 행당동 37-15,차량방범,1,2008-01,37.556517,127.042264
서울특별시 성동구청,서울특별시 성동구 살곶이8길 8-1 (행당동),서울특별시 성동구 행당동 37-34,차량방범,1,2008-01,37.556878,127.041588
서울특별시 성동구청,서울특별시 성동구 둘레19길 1-33 (성수동2가),서울특별시 성동구 성수동2가 182-20,차량방범,1,2007-02,37.534594,127.056833
서울특별시 성동구청,서울특별시 성동구 광나루로2길 24-10 (성수동2가),서울특별시 성동구 성수동2가 299-177,차량방범,3,2007-02,37.548723,127.053978
서울특별시 성동구청,서울특별시 성동구 아차산로5길 33 (성수동2가),서울특별시 성동구 성수동2가 299-191,차량방범,1,2007-02,37.548406,127.053855
서울특별시 성동구청,서울특별시 성동구 광나루로4길 16 (성수동2가),서울특별시 성동구 성수동2가 299-145,차량방범,3,2007-02,37.549141,127.053159
서울특별시 성동구청,서울특별시 성동구 광나루로2길 20 (성수동2가),서울특별시 성동구 성수동2가 299-182,차량방범,1,2007-02,37.549061,127.053789
서울특별시 성동구청,서울특별시 성동구 용답길 99-1 (용답동),서울특별시 성동구 용답동 37-12,차량방범,1,2007-02,37.561469,127.052088
서울특별시 성동구청,서울특별시 성동구 사근동11나길 12,서울특별시 성동구 사근동 291-10,차량방범,1,2007-02,37.563323,127.047394
서울특별시 성동구청,서울특별시 성동구 사근동8길 7 (사근동),서울특별시 성동구 사근동 177-2,차량방범,5,2007-02,37.560268,127.046848
서울특별시 성동구청,서울특별시 성동구 사근동8가길 7-1 (사근동),서울특별시 성동구 사근동 183-19,차량방범,1,2007-02,37.560309,127.047373
서울특별시 성동구청,서울특별시 성동구 송정10길 15 (송정동),서울특별시 성동구 송정동 66-37,차량방범,1,2006-05,37.549223,127.066615
서울특별시 성동구청,서울특별시 성동구 뚝섬로13길 22(성수2가),서울특별시 성동구 성수동2가 268,생활방범,2,2007-01,37.539781,127.058359
서울특별시 성동구청,서울특별시 성동구 왕십리로14길 18 (성수1가),서울특별시 성동구 성수동1가 656-805,생활방범,1,2007-01,37.548594,127.045585
서울특별시 성동구청,서울특별시 성동구 상원길 48-1 (성수1가),서울특별시 성동구 성수동1가 13-145,생활방범,1,2007-01,37.548249,127.048502
서울특별시 성동구청,서울특별시 성동구 성수일로11길 15 (성수1가),서울특별시 성동구 성수동1가 13-117,생활방범,2,2007-01,37.549424,127.049823
서울특별시 성동구청,서울특별시 성동구 상원12길 10 (성수1가),서울특별시 성동구 성수동1가 13-54,생활방범,1,2007-01,37.5503301,127.048724
서울특별시 성동구청,서울특별시 성동구 독서당로59가길 4 (응봉동),서울특별시 성동구 응봉동 265-166,생활방범,1,2007-01,37.551445,127.030141
서울특별시 성동구청,서울특별시 성동구 둘레길 61(성수1가),서울특별시 성동구 성수동1가 343,생활방범,1,2007-01,37.536176,127.050291
서울특별시 성동구청,서울특별시 성동구 마조로11길 3-1 (행당동),서울특별시 성동구 행당동 1-93,생활방범,4,2007-01,37.561658,127.041077
서울특별시 성동구청,서울특별시 성동구 마조로1길 42 (행당동),서울특별시 성동구 행당동 1-17,생활방범,3,2016-11,37.5610797,127.039396
서울특별시 성동구청,서울특별시 성동구 동호로 84 (금호동4가),서울특별시 성동구 금호동4가 1250,생활방범,2,2007-01,37.547064,127.017435
서울특별시 성동구청,서울특별시 성동구 금호산2길 16 (금호동3가),서울특별시 성동구 금호동3가 451,생활방범,2,2007-01,37.548731,127.021376
서울특별시 성동구청,서울특별시 성동구 무학봉15길 22(하왕십리동),서울특별시 성동구 하왕십리동 955-13,생활방범,2,2007-01,37.563195,127.030607
서울특별시 성동구청,서울특별시 성동구 무학봉26길 2 (하왕십리동),서울특별시 성동구 하왕십리동 966-43,생활방범,4,2007-01,37.561924,127.032051
서울특별시 성동구청,서울특별시 성동구 왕십리로 271-1,서울특별시 성동구 행당동 134-4,생활방범,3,2016-11,37.558794,127.037212
서울특별시 성동구청,서울특별시 성동구 왕십리로21길 3 (행당동),서울특별시 성동구 행당동 286-14,생활방범,5,2007-01,37.561794,127.033755
서울특별시 성동구청,서울특별시 성동구 왕십리로 318 (도선동),서울특별시 성동구 도선동 45,생활방범,3,2007-01,37.562126,127.034447
서울특별시 성동구청,서울특별시 성동구 왕십리로26길 1 (도선동),서울특별시 성동구 도선동 284-2,생활방범,4,2007-01,37.563396,127.032468
서울특별시 성동구청,서울특별시 성동구 무학로4길 21 (도선동),서울특별시 성동구 도선동 177,생활방범,4,2007-01,37.564732,127.033241
서울특별시 성동구청,서울특별시 성동구 무학로2나길 28 (도선동),서울특별시 성동구 도선동 185-28,생활방범,3,2007-01,37.564141,127.034188
서울특별시 성동구청,서울특별시 성동구 용답중앙1길 1 (용답동),서울특별시 성동구 용답동 114-3,생활방범,4,2007-01,37.567367,127.049915
서울특별시 성동구청,서울특별시 성동구 용답15길 1 (용답동),서울특별시 성동구 용답동 170-8,생활방범,3,2007-01,37.563601,127.050819
서울특별시 성동구청,서울특별시 성동구 천호대로 276 (용답동),서울특별시 성동구 용답동 103-9,생활방범,3,2007-01,37.567182,127.051512
서울특별시 성동구청,서울특별시 성동구 동일로55가길 24 (송정동),서울특별시 성동구 송정동 97-6,차량방범,1,2006-05,37.413743,127.263233
서울특별시 성동구청,서울특별시 성동구 동일로57길 7 (송정동),서울특별시 성동구 송정동 95-28,차량방범,3,2005-08,37.557077,127.071377
서울특별시 성동구청,서울특별시 성동구 동일로55길 8 (송정동),서울특별시 성동구 송정동 96-17,차량방범,3,2005-08,37.556511,127.071233
서울특별시 성동구청,서울특별시 성동구 동일로43길 22 (송정동),서울특별시 성동구 송정동 88-16,차량방범,1,2005-08,37.555118,127.070042
서울특별시 성동구청,서울특별시 성동구 송정18가길 19 (송정동),서울특별시 성동구 송정동 72-53,차량방범,3,2005-08,37.417499,127.261346
서울특별시 성동구청,서울특별시 성동구 송정16길 5 (송정동),서울특별시 성동구 송정동 73-949,차량방범,3,2005-08,37.552239,127.067654
서울특별시 성동구청,서울특별시 성동구 송정14길 17 (송정동),서울특별시 성동구 송정동 73-566,차량방범,1,2005-08,37.551121,127.068405
서울특별시 성동구청,서울특별시 성동구 송정14길 1-1 (송정동),서울특별시 성동구 송정동 73-975,차량방범,3,2005-08,37.551611,127.066725
서울특별시 성동구청,서울특별시 성동구 송정4가길 23 (송정동),서울특별시 성동구 송정동 73-851,차량방범,3,2005-08,37.550106,127.065526
서울특별시 성동구청,서울특별시 성동구 마조로15가길 12 (마장동),서울특별시 성동구 마장동 798-4,차량방범,2,2005-05,37.564359,127.041225
서울특별시 성동구청,서울특별시 성동구 마조로12길 1 (마장동),서울특별시 성동구 마장동 388-25,차량방범,1,2005-05,37.562393,127.042026
서울특별시 성동구청,서울특별시 성동구 마조로12길 12-6 (마장동),서울특별시 성동구 마장동 388-37,차량방범,1,2005-05,37.562674,127.042675
서울특별시 성동구청,서울특별시 성동구 마조로12길 13 (마장동),서울특별시 성동구 마장동 388-26,차량방범,3,2005-05,37.562672,127.042241
서울특별시 성동구청,서울특별시 성동구 사근동길 12-13,서울특별시 성동구 사근동 309-120,생활방범,3,2015-12,37.560136,127.042791
서울특별시 성동구청,서울특별시 성동구 -,서울특별시 성동구 행당동 1-138,생활방범,3,2015-12,37.561177,127.039078
서울특별시 성동구청,서울특별시 성동구 마장로31길 6,서울특별시 성동구 마장동 516-6,생활방범,4,2015-12,37.566343,127.037517
서울특별시 성동구청,서울특별시 성동구 무학로 14가길 11,서울특별시 성동구 마장동 479-37,생활방범,2,2015-12,37.568474,127.034422
서울특별시 성동구청,서울특별시 성동구 마조로1길 66,서울특별시 성동구 마장동 399-72,생활방범,3,2015-12,37.563015,127.039063
서울특별시 성동구청,서울특별시 성동구 무학봉길 80,서울특별시 성동구 하왕십리동 975-10,생활방범,3,2015-12,37.561228,127.032337
서울특별시 성동구청,서울특별시 성동구 무학로4길 3,서울특별시 성동구 도선동 334-2,생활방범,3,2015-12,37.564918,127.031145
서울특별시 성동구청,서울특별시 성동구 둘레길 111-9,서울특별시 성동구 성수동2가 634-1,생활방범,2,2014-09,37.534924,127.055678
서울특별시 성동구청,서울특별시 성동구 무학로14가길 4 (마장동),서울특별시 성동구 마장동 479-35,생활방범,3,2015-10,37.568529,127.033688
서울특별시 성동구청,서울특별시 성동구 용답29길 23 (용답동),서울특별시 성동구 용답동 58-1,생활방범,4,2007-01,37.564588,127.053622
서울특별시 성동구청,서울특별시 성동구 용답중앙길 80-1 (용답동),서울특별시 성동구 용답동 44-6,생활방범,4,2007-01,37.562625,127.054107
서울특별시 성동구청,서울특별시 성동구 용답길 133 (용답동),서울특별시 성동구 용답동 24-37,생활방범,4,2007-01,37.560936,127.054625
서울특별시 성동구청,서울특별시 성동구 마조로14길 6 (마장동),서울특별시 성동구 마장동 339-16,차량방범,1,2005-05,37.563075,127.042382
서울특별시 성동구청,서울특별시 성동구 마조로14길 14 (마장동),서울특별시 성동구 마장동 342-21,차량방범,1,2005-05,37.563505,127.043025
서울특별시 성동구청,서울특별시 성동구 마조로16길 6-1 (마장동),서울특별시 성동구 마장동 795-13,차량방범,3,2005-05,37.564056,127.042506
서울특별시 성동구청,서울특별시 성동구 마조로15가길 2 (마장동),서울특별시 성동구 마장동 815-4,차량방범,3,2005-05,37.563734,127.041176
서울특별시 성동구청,서울특별시 성동구 마조로15나길 11 (마장동),서울특별시 성동구 마장동 797-65,차량방범,1,2005-05,37.564012,127.040466
서울특별시 성동구청,서울특별시 성동구 마조로15길 14 (마장동),서울특별시 성동구 마장동 797-46,차량방범,1,2005-05,37.563747,127.040248
서울특별시 성동구청,서울특별시 성동구 마조로15길 17-7 (마장동),서울특별시 성동구 마장동 399-52,차량방범,1,2005-05,37.563211,127.039555
서울특별시 성동구청,서울특별시 성동구 마조로15길 20 (마장동),서울특별시 성동구 마장동 797-70,차량방범,2,2005-05,37.563729,127.039621
서울특별시 성동구청,서울특별시 성동구 서울숲2길 17-17 (성수동1가),서울특별시 성동구 성수동1가 685-425,차량방범,1,2004-12,37.547479,127.040767
서울특별시 성동구청,서울특별시 성동구 서울숲6길 15 (성수동1가),서울특별시 성동구 성수동1가 668-87,차량방범,1,2004-12,37.547611,127.043266
서울특별시 성동구청,서울특별시 성동구 서울숲4길 17 (성수동1가),서울특별시 성동구 성수동1가 668-27,차량방범,3,2004-12,37.547341,127.042978
서울특별시 성동구청,서울특별시 성동구 서울숲길 4길 24 (성수동1가),서울특별시 성동구 성수동1가 668-51,차량방범,3,2004-12,37.548181,127.043116
서울특별시 성동구청,서울특별시 성동구 왕십리로5길 9-2 (성수동1가),서울특별시 성동구 성수동1가 668-31,차량방범,2,2004-12,37.546811,127.044136
